ceoPLOTID,LONGITUDE,LATITUDE,seesAOIplot,AOI_NUM,ceoPLOT_NUM,ceoTREES_CANOPYCOVER,ceoBUSH_SCRUB,ceoGRASS,ceoCultivatedVeg,ceoWaterTreatedPool,ceoWaterLakePondedContainer,ceoWaterRiverStream,ceoWaterIrrigation,ceoShadow,ceoUnknown,ceoBareGround,ceoBuilding,ceoImperviousSurface
137376080,-122.0471618,37.30647233,8216,82,16,50.41322314,0,4.958677686,3.305785124,0.826446281,0,0,0,1.652892562,0,7.438016529,21.48760331,9.917355372
137376081,-122.0471618,37.31004487,8217,82,17,25.61983471,0,4.958677686,9.090909091,0,0,0,0,0,0.826446281,0,29.75206612,29.75206612
137376082,-122.0471618,37.31361724,8218,82,18,19.00826446,0,0.826446281,14.04958678,0.826446281,0,0,0,0,0,0,33.05785124,32.23140496
137376083,-122.0426702,37.2957537,8219,82,19,42.14876033,0,0,3.305785124,0,0,0,0,0.826446281,0,5.785123967,20.66115702,27.27272727
137376084,-122.0426702,37.29932675,8220,82,20,44.62809917,0.826446281,8.26446281,4.132231405,2.479338843,0,0,0,0,0,3.305785124,9.090909091,27.27272727
137376085,-122.0426702,37.30289963,8221,82,21,21.48760331,0,0,12.39669421,0,0,0,0,0,0,1.652892562,38.84297521,25.61983471
137376086,-122.0426702,37.30647233,8222,82,22,14.04958678,0,0.826446281,3.305785124,0,0,0,0,0,0,1.652892562,33.05785124,47.10743802
137376087,-122.0426702,37.31004487,8223,82,23,10.74380165,1.652892562,15.70247934,0,0,0,0,0,0,0,9.090909091,13.2231405,49.58677686
137376088,-122.0426702,37.31361724,8224,82,24,25.61983471,0,0,15.70247934,0.826446281,0,0,0,0,0,0,24.79338843,33.05785124
137376089,-122.0381786,37.2957537,8225,82,25,4.958677686,0,0,40.49586777,1.652892562,0,0,0,0,0,1.652892562,20.66115702,30.5785124
137376090,-122.0381786,37.29932675,8226,82,26,11.57024793,0,5.785123967,4.958677686,0,0,0,0,0,0,4.958677686,48.76033058,23.96694215
137376091,-122.0381786,37.30289963,8227,82,27,10.74380165,0,1.652892562,13.2231405,0,0,0,0,0,0,3.305785124,36.36363636,34.7107438
137376092,-122.0381786,37.30647233,8228,82,28,9.917355372,0,8.26446281,4.958677686,0,0,0,0,0,0,12.39669421,21.48760331,42.97520661
137376093,-122.0381786,37.31004487,8229,82,29,9.917355372,0,0,65.2892562,0,0,0,0,0,0,15.70247934,3.305785124,5.785123967
137376094,-122.0381786,37.31361724,8230,82,30,13.2231405,0,6.611570248,11.57024793,0.826446281,0,0,0,0,0,0,33.05785124,34.7107438
137376095,-122.0336871,37.2957537,8231,82,31,20.66115702,0,0,9.090909091,1.652892562,0,0,0,0,0,0.826446281,28.09917355,39.66942149
137376096,-122.0336871,37.29932675,8232,82,32,14.87603306,0,0,9.090909091,0,0,0,0,0,0,0.826446281,48.76033058,26.44628099
137376097,-122.0336871,37.30289963,8233,82,33,4.958677686,0,10.74380165,4.958677686,0,0,0,0,0.826446281,0,2.479338843,31.40495868,44.62809917
137376098,-122.0336871,37.30647233,8234,82,34,16.52892562,0,0,4.958677686,0,0,0,0,0,0,0,55.37190083,23.14049587
137376099,-122.0336871,37.31004487,8235,82,35,6.611570248,0,0,3.305785124,0,0,0,0,0,0,0.826446281,9.090909091,80.16528926
137376100,-122.0336871,37.31361724,8236,82,36,25.61983471,0.826446281,6.611570248,0.826446281,0,0,0,0,0,0,10.74380165,13.2231405,42.14876033
137376317,-81.21400794,28.64905035,8901,89,1,8.26446281,0,0,23.96694215,0,0,0,0,6.611570248,0,0,34.7107438,26.44628099
137376318,-81.21400794,28.65299196,8902,89,2,0,0,28.92561983,33.05785124,0,26.44628099,0,0,0.826446281,0,0,0,10.74380165
137376319,-81.21400794,28.65693342,8903,89,3,58.67768595,0,4.958677686,18.18181818,0,0,0,0,9.917355372,0,3.305785124,4.132231405,0.826446281
137376320,-81.21400794,28.66087474,8904,89,4,43.80165289,0,0.826446281,28.92561983,1.652892562,0,0,0,4.132231405,0,0,6.611570248,14.04958678
137376321,-81.21400794,28.66481591,8905,89,5,53.71900826,0,0,14.87603306,1.652892562,0,0,0,0,0.826446281,0,22.31404959,6.611570248
137376322,-81.21400794,28.66875692,8906,89,6,25.61983471,0,0,24.79338843,0,0,0,0,4.958677686,0,3.305785124,19.00826446,22.31404959
137376323,-81.20951636,28.64905035,8907,89,7,14.87603306,0,0,19.83471074,0,0,0,0,3.305785124,0,0.826446281,20.66115702,40.49586777
137376324,-81.20951636,28.65299196,8908,89,8,17.3553719,0,0,1.652892562,0,0,0,0,3.305785124,0,7.438016529,43.80165289,26.44628099
137376325,-81.20951636,28.65693342,8909,89,9,1.652892562,0,0,17.3553719,0,0,0,0,8.26446281,6.611570248,49.58677686,9.090909091,7.438016529
137376326,-81.20951636,28.66087474,8910,89,10,7.438016529,0,0,37.19008264,0,0,0,0,12.39669421,0,0,19.83471074,23.14049587
137376327,-81.20951636,28.66481591,8911,89,11,52.89256198,0,0,12.39669421,0,0,0,0,9.917355372,2.479338843,0,12.39669421,9.917355372
137376328,-81.20951636,28.66875692,8912,89,12,34.7107438,0,0,1.652892562,0,0,0,0,3.305785124,0,24.79338843,0,35.53719008
137376329,-81.20502479,28.64905035,8913,89,13,9.917355372,0,0,6.611570248,0,0,0,0,10.74380165,0,47.9338843,6.611570248,18.18181818
137376330,-81.20502479,28.65299196,8914,89,14,21.48760331,0,0,9.917355372,0,0,0,0,9.090909091,0,0,26.44628099,33.05785124
137376331,-81.20502479,28.65693342,8915,89,15,5.785123967,0,0,15.70247934,0,0,0,0,10.74380165,0,0,10.74380165,57.02479339
137376332,-81.20502479,28.66087474,8916,89,16,52.89256198,0,0,8.26446281,0,0,0,0,10.74380165,0,4.958677686,10.74380165,12.39669421
137376333,-81.20502479,28.66481591,8917,89,17,100,0,0,0,0,0,0,0,0,0,0,0,0
137376334,-81.20502479,28.66875692,8918,89,18,87.60330579,0,0,0,0,0,0,0,1.652892562,0,9.090909091,1.652892562,0
137376335,-81.20053321,28.64905035,8919,89,19,35.53719008,0,0,15.70247934,0.826446281,0,0,0,6.611570248,0,0,13.2231405,28.09917355
137376336,-81.20053321,28.65299196,8920,89,20,4.958677686,0,0,13.2231405,0,0,0,0,2.479338843,0,79.33884298,0,0
137376337,-81.20053321,28.65693342,8921,89,21,6.611570248,0,0,4.958677686,0,0,0,0,16.52892562,0,40.49586777,0,31.40495868
137376338,-81.20053321,28.66087474,8922,89,22,20.66115702,0,4.132231405,15.70247934,0,19.00826446,0,0,15.70247934,0,14.04958678,0,10.74380165
137376339,-81.20053321,28.66481591,8923,89,23,27.27272727,0,0,16.52892562,0,6.611570248,0,0,6.611570248,0,0,21.48760331,21.48760331
137376340,-81.20053321,28.66875692,8924,89,24,57.02479339,0,0,23.96694215,0,0,0,0,11.57024793,0,0,0,7.438016529
137376341,-81.19604164,28.64905035,8925,89,25,39.66942149,0,0,16.52892562,1.652892562,0,0,0,9.917355372,0.826446281,0,15.70247934,15.70247934
137376342,-81.19604164,28.65299196,8926,89,26,54.54545455,0,29.75206612,4.958677686,1.652892562,0,0,0,1.652892562,0,0,7.438016529,0
137376343,-81.19604164,28.65693342,8927,89,27,47.9338843,0,0,13.2231405,2.479338843,0,0,0,0.826446281,0.826446281,0,24.79338843,9.917355372
137376344,-81.19604164,28.66087474,8928,89,28,43.80165289,0,0,13.2231405,2.479338843,0,0,0,2.479338843,0,0,22.31404959,15.70247934
137376345,-81.19604164,28.66481591,8929,89,29,62.80991736,0,37.19008264,0,0,0,0,0,0,0,0,0,0
137376346,-81.19604164,28.66875692,8930,89,30,0,0,0,2.479338843,0,0,0,0,1.652892562,0,66.11570248,9.090909091,20.66115702
137376347,-81.19155006,28.64905035,8931,89,31,16.52892562,0,0,19.00826446,0.826446281,0,0,0,4.958677686,0.826446281,0,33.05785124,24.79338843
137376348,-81.19155006,28.65299196,8932,89,32,14.87603306,0,0,36.36363636,0.826446281,0,0,0,4.132231405,0,0,25.61983471,18.18181818
137376349,-81.19155006,28.65693342,8933,89,33,38.84297521,0,2.479338843,11.57024793,1.652892562,33.88429752,0,0,0,0,0,8.26446281,3.305785124
137376350,-81.19155006,28.66087474,8934,89,34,32.23140496,0,1.652892562,17.3553719,4.132231405,0,0,0,0.826446281,0,0,28.92561983,14.87603306
137376351,-81.19155006,28.66481591,8935,89,35,4.958677686,0,0,14.87603306,0.826446281,75.20661157,0,0,0,0,0,3.305785124,0.826446281
137376352,-81.19155006,28.66875692,8936,89,36,42.97520661,0,0,9.090909091,0.826446281,40.49586777,0,0,1.652892562,0.826446281,0,3.305785124,0.826446281
137376461,-77.26398894,39.05275052,9301,93,1,63.63636364,0,29.75206612,0,0,0,0,0,6.611570248,0,0,0,0
137376462,-77.26398894,39.05623844,9302,93,2,29.75206612,0,36.36363636,0,0,0,0,0,12.39669421,0,11.57024793,8.26446281,1.652892562
137376463,-77.26398894,39.05972619,9303,93,3,33.05785124,0,43.80165289,0,0,0,0,0,5.785123967,0,0.826446281,13.2231405,3.305785124
137376464,-77.26398894,39.06321377,9304,93,4,11.57024793,0,80.99173554,0,0,0,0,0,0,0,0,4.132231405,3.305785124
137376465,-77.26398894,39.06670117,9305,93,5,4.132231405,0,75.20661157,0,0,0,0,0,5.785123967,0,0,3.305785124,11.57024793
137376466,-77.26398894,39.0701884,9306,93,6,5.785123967,0,83.47107438,0,0,0,0,0,4.958677686,0,0,5.785123967,0
137376467,-77.25949736,39.05275052,9307,93,7,26.44628099,0,66.94214876,0,0,0,0,0,2.479338843,0,0,0,4.132231405
137376468,-77.25949736,39.05623844,9308,93,8,20.66115702,1.652892562,52.89256198,0,0,0,0,0,7.438016529,0,0,5.785123967,11.57024793
137376469,-77.25949736,39.05972619,9309,93,9,28.92561983,0.826446281,53.71900826,0,0,0,0,0,4.132231405,0,0,6.611570248,5.785123967
137376470,-77.25949736,39.06321377,9310,93,10,0,0,85.95041322,0,0,0,0,0,0,0,3.305785124,3.305785124,7.438016529
137376471,-77.25949736,39.06670117,9311,93,11,86.7768595,0,0,0,0,0,0,0,0,0,13.2231405,0,0
137376472,-77.25949736,39.0701884,9312,93,12,85.95041322,0,7.438016529,0,0,0,0,0,0,0,6.611570248,0,0
137376473,-77.25500579,39.05275052,9313,93,13,61.15702479,0,19.83471074,0,0,0,0,0,0,0,0.826446281,6.611570248,11.57024793
137376474,-77.25500579,39.05623844,9314,93,14,25.61983471,0,52.0661157,0,0,0,0,0,7.438016529,0,4.132231405,0,10.74380165
137376475,-77.25500579,39.05972619,9315,93,15,6.611570248,1.652892562,62.80991736,0,0,11.57024793,0,0,6.611570248,0,10.74380165,0,0
137376476,-77.25500579,39.06321377,9316,93,16,91.73553719,0,0,0,0,0,0,0,0,0,8.26446281,0,0
137376477,-77.25500579,39.06670117,9317,93,17,94.21487603,0,0,0,0,0,0,0,0,0,5.785123967,0,0
137376478,-77.25500579,39.0701884,9318,93,18,12.39669421,0,80.16528926,0,0,0,0,0,0,1.652892562,0,4.132231405,1.652892562
137376479,-77.25051421,39.05275052,9319,93,19,76.85950413,0,5.785123967,0,0,0,0,0,1.652892562,0,7.438016529,7.438016529,0.826446281
137376480,-77.25051421,39.05623844,9320,93,20,87.60330579,0,0,0,0,0,0,0,0,0,7.438016529,0,4.958677686
137376481,-77.25051421,39.05972619,9321,93,21,10.74380165,0,0,0,0,0,0,0,0,0,86.7768595,0,2.479338843
137376482,-77.25051421,39.06321377,9322,93,22,2.479338843,0,0,0,0,0,0,0,4.132231405,0,81.81818182,0,11.57024793
137376483,-77.25051421,39.06670117,9323,93,23,68.595041320000007,0,19.83471074,0,1.652892562,0,0,0,0,0,0,4.958677686,4.958677686
137376484,-77.25051421,39.0701884,9324,93,24,67.76859504,0,17.3553719,2.479338843,0,0,5.785123967,0,0.826446281,0,4.958677686,0,0.826446281
137376485,-77.24602264,39.05275052,9325,93,25,25.61983471,0,45.45454545,0,1.652892562,0,0,0,7.438016529,0,3.305785124,7.438016529,9.090909091
137376486,-77.24602264,39.05623844,9326,93,26,95.8677686,0,0,0,0,0,4.132231405,0,0,0,0,0,0
137376487,-77.24602264,39.05972619,9327,93,27,56.19834711,0,38.84297521,0,0,0,0,0,0,0,4.958677686,0,0
137376488,-77.24602264,39.06321377,9328,93,28,53.71900826,0,42.14876033,0,0,0,0,0,0,0,1.652892562,0,2.479338843
137376489,-77.24602264,39.06670117,9329,93,29,64.46280992,0,16.52892562,0,0,0,0,0,0.826446281,0,11.57024793,6.611570248,0
137376490,-77.24602264,39.0701884,9330,93,30,76.85950413,0,5.785123967,0,1.652892562,0,0,0,0,0,0,10.74380165,4.958677686
137376491,-77.24153106,39.05275052,9331,93,31,7.438016529,0,85.12396694,0,2.479338843,0,0,0,0,1.652892562,0,1.652892562,1.652892562
137376492,-77.24153106,39.05623844,9332,93,32,14.87603306,0,61.15702479,0,0,0,0,0,1.652892562,0,15.70247934,4.132231405,2.479338843
137376493,-77.24153106,39.05972619,9333,93,33,97.52066116,0,0,0,0,0,0,0,0,0,2.479338843,0,0
137376494,-77.24153106,39.06321377,9334,93,34,10.74380165,0,62.80991736,0.826446281,0,0.826446281,0,0,2.479338843,0,0,7.438016529,14.87603306
137376495,-77.24153106,39.06670117,9335,93,35,28.09917355,0,48.76033058,0,0,0,0,0,0.826446281,0,0,9.917355372,12.39669421
137376496,-77.24153106,39.0701884,9336,93,36,84.29752066,0,0,0,0,0,0,0,0,0,15.70247934,0,0
137376533,-75.07208594,42.45350155,9501,95,1,66.94214876,0,0,0,0,0,0,0,18.18181818,0,0,3.305785124,11.57024793
137376534,-75.07208594,42.45681546,9502,95,2,16.52892562,0,45.45454545,0,0,0,0,0,0,0,0,12.39669421,25.61983471
137376535,-75.07208594,42.4601292,9503,95,3,47.9338843,0,34.7107438,0,0,0,0,0,0,0,0,3.305785124,14.04958678
137376536,-75.07208594,42.46344276,9504,95,4,66.11570248,0,0,8.26446281,0,0,0,0,0,0,0,12.39669421,13.2231405
137376537,-75.07208594,42.46675614,9505,95,5,31.40495868,0,42.97520661,0,0,0,0,0,0,0,0,15.70247934,9.917355372
137376538,-75.07208594,42.47006935,9506,95,6,100,0,0,0,0,0,0,0,0,0,0,0,0
137376539,-75.06759436,42.45350155,9507,95,7,25.61983471,0,38.84297521,0,0,0,0,0,0,0,0,16.52892562,19.00826446
137376540,-75.06759436,42.45681546,9508,95,8,47.9338843,0,5.785123967,0,0,0,0,0,0,0,0,20.66115702,25.61983471
137376541,-75.06759436,42.4601292,9509,95,9,71.90082645,0,0,0,0,0,0,0,0,0,0,4.958677686,23.14049587
137376542,-75.06759436,42.46344276,9510,95,10,85.12396694,0,0,0,0,0,0,0,0,0,0,6.611570248,8.26446281
137376543,-75.06759436,42.46675614,9511,95,11,89.25619835,0,0,0,0,0,0,0,0,0,0,8.26446281,2.479338843
137376544,-75.06759436,42.47006935,9512,95,12,51.23966942,0,20.66115702,0,0,0,0,0,0,0,0,9.917355372,18.18181818
137376545,-75.06310279,42.45350155,9513,95,13,0,0,0,0,0,0,0,0,0,0,0,56.19834711,43.80165289
137376546,-75.06310279,42.45681546,9514,95,14,15.70247934,0,21.48760331,0,0,0,0,0,3.305785124,0,0,42.14876033,17.3553719
137376547,-75.06310279,42.4601292,9515,95,15,43.80165289,0,0,0,0,0,0,0,3.305785124,0,0,38.01652893,14.87603306
137376548,-75.06310279,42.46344276,9516,95,16,96.69421488,0,0,0,0,0,0,0,0,0,0,3.305785124,0
137376549,-75.06310279,42.46675614,9517,95,17,14.87603306,0,34.7107438,0,0,0,0,0,0,0,0,31.40495868,19.00826446
137376550,-75.06310279,42.47006935,9518,95,18,0,0,31.40495868,0,0,0,0,0,0,0,0,52.0661157,16.52892562
137376551,-75.05861121,42.45350155,9519,95,19,18.18181818,0,6.611570248,0,0,0,0,0,0,0,0,33.88429752,41.32231405
137376552,-75.05861121,42.45681546,9520,95,20,1.652892562,0,0,11.57024793,0,0,0,0,0,0,0,28.92561983,57.85123967
137376553,-75.05861121,42.4601292,9521,95,21,43.80165289,0,9.090909091,0,0,0,0,0,0,0,0,26.44628099,20.66115702
137376554,-75.05861121,42.46344276,9522,95,22,60.33057851,0,0,0,0,0,0,0,0,0,0,24.79338843,14.87603306
137376555,-75.05861121,42.46675614,9523,95,23,94.21487603,0,0,0,0,0,0,0,0,0,0,3.305785124,2.479338843
137376556,-75.05861121,42.47006935,9524,95,24,80.16528926,0,0,0,0,0,0,0,0,0,0,0,19.83471074
137376557,-75.05411964,42.45350155,9525,95,25,47.10743802,0,13.2231405,0,0,0,0.826446281,0,0,0,0,0,38.84297521
137376558,-75.05411964,42.45681546,9526,95,26,47.10743802,0,0,0,0,0,0,0,0,0,0,33.88429752,19.00826446
137376559,-75.05411964,42.4601292,9527,95,27,62.80991736,0,11.57024793,0,0,0,0,0,0,0,0,6.611570248,19.00826446
137376560,-75.05411964,42.46344276,9528,95,28,100,0,0,0,0,0,0,0,0,0,0,0,0
137376561,-75.05411964,42.46675614,9529,95,29,100,0,0,0,0,0,0,0,0,0,0,0,0
137376562,-75.05411964,42.47006935,9530,95,30,82.6446281,0,0,0,1.652892562,0,0,0,0,0,0,15.70247934,0
137376563,-75.04962806,42.45350155,9531,95,31,36.36363636,0,0,0,0,0,38.01652893,0,4.958677686,0,0,4.958677686,15.70247934
137376564,-75.04962806,42.45681546,9532,95,32,48.76033058,0,0,14.87603306,0,0,0,0,0,0,0,25.61983471,10.74380165
137376565,-75.04962806,42.4601292,9533,95,33,100,0,0,0,0,0,0,0,0,0,0,0,0
137376566,-75.04962806,42.46344276,9534,95,34,100,0,0,0,0,0,0,0,0,0,0,0,0
137376567,-75.04962806,42.46675614,9535,95,35,100,0,0,0,0,0,0,0,0,0,0,0,0
137376568,-75.04962806,42.47006935,9536,95,36,60.33057851,0,39.66942149,0,0,0,0,0,0,0,0,0,0
137376569,-121.3623339,44.05093306,9601,96,1,6.611570248,72.72727273,0,0,0,0,0,0,0,2.479338843,9.090909091,0,9.090909091
137376570,-121.3623339,44.05416117,9602,96,2,4.958677686,22.31404959,15.70247934,0,0,0,0,0,0.826446281,1.652892562,28.92561983,1.652892562,23.96694215
137376571,-121.3623339,44.0573891,9603,96,3,0,0,6.611570248,0,0,0,0,0,0,0,0,75.20661157,18.18181818
137376572,-121.3623339,44.06061686,9604,96,4,10.74380165,74.38016529,0,0,0,0,0,0,0,0,14.87603306,0,0
137376573,-121.3623339,44.06384443,9605,96,5,0,51.23966942,0,0,0,0,0,0,0,0,48.76033058,0,0
137376574,-121.3623339,44.06707184,9606,96,6,25.61983471,0,33.88429752,0,0,0,0,0,0.826446281,4.958677686,0,16.52892562,18.18181818
137376575,-121.3578424,44.05093306,9607,96,7,24.79338843,53.71900826,1.652892562,0,0,0,0,0,0,0,0,7.438016529,12.39669421
137376576,-121.3578424,44.05416117,9608,96,8,9.090909091,47.10743802,0,0,0,0,0,0,0,0,0,9.917355372,33.88429752
137376577,-121.3578424,44.0573891,9609,96,9,14.87603306,0,28.09917355,0,0,0,0,0,0,0,0,0,57.02479339
137376578,-121.3578424,44.06061686,9610,96,10,11.57024793,29.75206612,0,0,0,0,0,0,0,0,58.67768595,0,0
137376579,-121.3578424,44.06384443,9611,96,11,9.090909091,0,0,0,0,0,0,0,0,0,61.98347107,0,28.92561983
137376580,-121.3578424,44.06707184,9612,96,12,49.58677686,50.41322314,0,0,0,0,0,0,0,0,0,0,0
137376581,-121.3533508,44.05093306,9613,96,13,12.39669421,0,33.88429752,0,0,0,0,0,0,0,0,35.53719008,18.18181818
137376582,-121.3533508,44.05416117,9614,96,14,31.40495868,49.58677686,0,0,0,0,0,0,0,0,0,0,19.00826446
137376583,-121.3533508,44.0573891,9615,96,15,27.27272727,0,0,0,0,0,0,0,0,2.479338843,0,32.23140496,38.01652893
137376584,-121.3533508,44.06061686,9616,96,16,4.132231405,0,44.62809917,0,0,0,0,0,0,8.26446281,0,17.3553719,25.61983471
137376585,-121.3533508,44.06384443,9617,96,17,18.18181818,0,22.31404959,0,0,0,0,0,0,0,10.74380165,8.26446281,40.49586777
137376586,-121.3533508,44.06707184,9618,96,18,14.87603306,28.09917355,8.26446281,0,0,0,0,0,0,4.132231405,0,0,44.62809917
137376587,-121.3488592,44.05093306,9619,96,19,26.44628099,16.52892562,6.611570248,0,0,0,0,0,0,0,4.958677686,1.652892562,43.80165289
137376588,-121.3488592,44.05416117,9620,96,20,4.132231405,0.826446281,28.92561983,0,0,0,0,0,0,0,0,26.44628099,39.66942149
137376589,-121.3488592,44.0573891,9621,96,21,14.87603306,25.61983471,7.438016529,0,0,0,0,0,0,0,0,14.87603306,37.19008264
137376590,-121.3488592,44.06061686,9622,96,22,13.2231405,0,13.2231405,0,0,0,0,0,0,0,0,31.40495868,42.14876033
137376591,-121.3488592,44.06384443,9623,96,23,33.88429752,0,9.090909091,0,0,0,0,0,4.132231405,17.3553719,0,22.31404959,13.2231405
137376592,-121.3488592,44.06707184,9624,96,24,55.37190083,44.62809917,0,0,0,0,0,0,0,0,0,0,0
137376593,-121.3443676,44.05093306,9625,96,25,16.52892562,0,32.23140496,0,0,0,0,0,0,0,0,28.09917355,23.14049587
137376594,-121.3443676,44.05416117,9626,96,26,21.48760331,8.26446281,9.090909091,0,0,0,0,0,0,34.7107438,0,6.611570248,19.83471074
137376595,-121.3443676,44.0573891,9627,96,27,19.83471074,0,33.88429752,0,0,0,0,0,0,0,0,23.14049587,23.14049587
137376596,-121.3443676,44.06061686,9628,96,28,0,0,8.26446281,0,0,0,0,0,0,0.826446281,4.958677686,37.19008264,48.76033058
137376597,-121.3443676,44.06384443,9629,96,29,34.7107438,38.01652893,0,0,0,0,0,0,0,0,0,0,27.27272727
137376598,-121.3443676,44.06707184,9630,96,30,26.44628099,46.28099174,0,0,0,0,0,0,0,0,0,0,27.27272727
137376599,-121.3398761,44.05093306,9631,96,31,24.79338843,0,12.39669421,0,0,0,0,0,0,0,0,26.44628099,36.36363636
137376600,-121.3398761,44.05416117,9632,96,32,17.3553719,73.55371901,0,0,0,0,0,0,0,0,0,0,9.090909091
137376601,-121.3398761,44.0573891,9633,96,33,4.132231405,0,13.2231405,0,0,0,0,0,0,0,22.31404959,38.01652893,22.31404959
137376602,-121.3398761,44.06061686,9634,96,34,37.19008264,0,11.57024793,0,0,0,0,0,0,9.090909091,0,19.00826446,23.14049587
137376603,-121.3398761,44.06384443,9635,96,35,1.652892562,4.132231405,0,0,0,0,0,0,0,0,0,28.92561983,65.2892562
137376604,-121.3398761,44.06707184,9636,96,36,47.10743802,21.48760331,0,0,0,0,0,0,0,0,0,23.14049587,8.26446281
137376605,-95.39916894,29.7816046,9701,97,1,4.132231405,0,14.04958678,0,0,0,0,0,3.305785124,0,0,33.05785124,45.45454545
137376606,-95.39916894,29.78550287,9702,97,2,25.61983471,0,7.438016529,0,0,0,0,0,4.958677686,0,0,24.79338843,37.19008264
137376607,-95.39916894,29.789401,9703,97,3,26.44628099,0,14.04958678,0,0,0,0,0,5.785123967,0,0,30.5785124,23.14049587
137376608,-95.39916894,29.79329897,9704,97,4,28.09917355,0,4.958677686,0,0,0,0,0,3.305785124,0,16.52892562,14.87603306,32.23140496
137376609,-95.39916894,29.79719679,9705,97,5,28.09917355,0,3.305785124,0,0,0,0,0,2.479338843,0,1.652892562,42.14876033,22.31404959
137376610,-95.39916894,29.80109446,9706,97,6,14.87603306,0,17.3553719,0,0,0,0,0,1.652892562,0,11.57024793,13.2231405,41.32231405
137376611,-95.39467736,29.7816046,9707,97,7,9.090909091,2.479338843,7.438016529,0,0,0,0,0,4.132231405,0,1.652892562,38.84297521,36.36363636
137376612,-95.39467736,29.78550287,9708,97,8,19.83471074,0.826446281,23.96694215,0,0,0,0,0,9.090909091,0,0,28.92561983,17.3553719
137376613,-95.39467736,29.789401,9709,97,9,13.2231405,0,25.61983471,0,0,0,0,0,5.785123967,0,1.652892562,35.53719008,18.18181818
137376614,-95.39467736,29.79329897,9710,97,10,21.48760331,0,14.87603306,0,0,0,0,0,12.39669421,3.305785124,0,37.19008264,10.74380165
137376615,-95.39467736,29.79719679,9711,97,11,4.132231405,0,23.14049587,0,0,0,0,0,10.74380165,1.652892562,3.305785124,24.79338843,32.23140496
137376616,-95.39467736,29.80109446,9712,97,12,7.438016529,1.652892562,23.14049587,0,2.479338843,0,0,0,12.39669421,0,0,37.19008264,15.70247934
137376617,-95.39018579,29.7816046,9713,97,13,12.39669421,0,3.305785124,0,0.826446281,0,0,0,2.479338843,0.826446281,0,30.5785124,49.58677686
137376618,-95.39018579,29.78550287,9714,97,14,25.61983471,0,19.00826446,0,0,0,0,0,12.39669421,4.132231405,1.652892562,14.04958678,23.14049587
137376619,-95.39018579,29.789401,9715,97,15,6.611570248,0.826446281,23.14049587,0,0,0,0,0,11.57024793,0,1.652892562,37.19008264,19.00826446
137376620,-95.39018579,29.79329897,9716,97,16,22.31404959,1.652892562,15.70247934,0,0.826446281,0,0,0,10.74380165,4.132231405,0,18.18181818,26.44628099
137376621,-95.39018579,29.79719679,9717,97,17,7.438016529,0,19.83471074,0,0,0,0,0,9.090909091,0,1.652892562,33.88429752,28.09917355
137376622,-95.39018579,29.80109446,9718,97,18,16.52892562,0,14.04958678,0,0,0,0,0,10.74380165,0,0,29.75206612,28.92561983
137376623,-95.38569421,29.7816046,9719,97,19,21.48760331,0,16.52892562,0,0,0,0,0,4.132231405,0,0,28.92561983,28.92561983
137376624,-95.38569421,29.78550287,9720,97,20,43.80165289,0,12.39669421,0,0,0,0,0,10.74380165,0,0.826446281,9.917355372,22.31404959
137376625,-95.38569421,29.789401,9721,97,21,14.04958678,0,9.090909091,0,0,0,0,0,11.57024793,0,0,48.76033058,16.52892562
137376626,-95.38569421,29.79329897,9722,97,22,14.87603306,0,34.7107438,0,0,0,0,0,13.2231405,0,0,20.66115702,16.52892562
137376627,-95.38569421,29.79719679,9723,97,23,19.83471074,0,12.39669421,0,0,0,0,0,12.39669421,0.826446281,1.652892562,24.79338843,28.09917355
137376628,-95.38569421,29.80109446,9724,97,24,17.3553719,0,10.74380165,0,0,0,0,0,9.917355372,0,0,32.23140496,29.75206612
137376629,-95.38120264,29.7816046,9725,97,25,15.70247934,0.826446281,11.57024793,0,0,0,0,0,15.70247934,0,0,31.40495868,24.79338843
137376630,-95.38120264,29.78550287,9726,97,26,18.18181818,0,6.611570248,0,0,0,0,0,14.04958678,0,0,27.27272727,33.88429752
137376631,-95.38120264,29.789401,9727,97,27,16.52892562,0,23.14049587,0,0,0,0,0,9.917355372,0.826446281,1.652892562,24.79338843,23.14049587
137376632,-95.38120264,29.79329897,9728,97,28,33.05785124,0,17.3553719,0,0,0,0,0,11.57024793,0,1.652892562,4.132231405,32.23140496
137376633,-95.38120264,29.79719679,9729,97,29,14.87603306,0,2.479338843,1.652892562,0,0,0,0,0,0,0,29.75206612,51.23966942
137376634,-95.38120264,29.80109446,9730,97,30,4.958677686,0,38.84297521,0,0,0,0,0,0.826446281,0,12.39669421,31.40495868,11.57024793
137376635,-95.37671106,29.7816046,9731,97,31,6.611570248,0,34.7107438,0,0,0,0,0,6.611570248,0,11.57024793,10.74380165,29.75206612
137376636,-95.37671106,29.78550287,9732,97,32,27.27272727,0,9.090909091,0,0,0,0,0,14.87603306,0,0,26.44628099,22.31404959
137376637,-95.37671106,29.789401,9733,97,33,28.09917355,0,14.04958678,0,0.826446281,0,0,0,16.52892562,0,0.826446281,22.31404959,17.3553719
137376638,-95.37671106,29.79329897,9734,97,34,10.74380165,0,7.438016529,0,0,0,0,0,5.785123967,0,1.652892562,14.87603306,59.50413223
