OBJECTID,FieldNotes,DryFround,LeavesOnTrees,Muddy,RainingSnowing,SnowIce,StandingWater
1009,"This is a residential area (neighborhood), so common backyard items such as toys, grills, flower pots with trays underneath, etc. may collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). Trash bins without lids can also collect standing water. At least one of these houses has a pool.",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1010,"This is a residential area (neighborhood), so common backyard items such as toys, grills, flower pots with trays underneath, etc. may collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). Trash bins without lids can also collect standing water. At least one house in this area has a pool.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1011,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1012,"This is a residential area (neighborhood), so common backyard items such as toys, grills, flower pots with trays underneath, etc. may collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). Trash bins without lids can also collect standing water. A couple of nearby houses have pools.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1013,"The north side of this area is residential- so common backyard items such as flower pots with trays underneath, buckets, and toys can collect standing water when it rains and provide a habitat for mosquitoes to breed (if those items are present). The south side of this area is a parking lot for a country club. A road runs in-between the north and south sides. The country club has a large pool, and a couple of houses located behind the house in the north picture have pools as well. I couldn't get into the country club, but I know that it also has a large golf course with several lakes/ponds.",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1014,"This is a residential area (neighborhood), so common backyard items such as toys, flower pots with trays underneath, buckets, etc. can collect standing water when it rains, allowing mosquitoes to breed (if these items are present). Any trash/recycling bins left without lids can also collect standing water when it rains. Many houses in this neighborhood have pools. When I say ""urban other,"" I am referring to the tennis court in the south picture (somewhat obscured by trees).",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1015,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1016,No possible mosquito habitat identified,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1017,No mosuqito habitay,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1018,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1019,(none),FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1020,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1021,(none),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
1022,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1023,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1024,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1025,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1026,(none),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1027,(none),TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
1028,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1029,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1030,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1031,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1032,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1033,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1034,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1035,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1036,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1037,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1038,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1039,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1040,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1041,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1042,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1043,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1044,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1045,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1046,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1047,(none),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
